FRAME,KEY,STATUS
20886,Key.left,DOWN
20908,x,DOWN
20910,x,UP
20914,Key.left,UP
20924,Key.right,DOWN
20926,Key.left,DOWN
20926,Key.right,UP
20934,x,DOWN
20940,Key.left,UP
20942,x,UP
20944,Key.left,DOWN
20978,Key.left,UP
20994,x,DOWN
21002,Key.right,DOWN
21014,x,UP
21030,x,DOWN
21050,x,UP
21060,x,DOWN
21062,x,UP
21110,Key.right,UP
21114,Key.right,DOWN
21120,Key.left,DOWN
21120,Key.right,UP
21122,Key.right,DOWN
21126,Key.right,UP
21128,Key.left,UP
21130,Key.right,DOWN
21132,Key.left,DOWN
21134,Key.left,UP
21136,Key.left,DOWN
21138,Key.left,UP
21138,Key.right,UP
21140,Key.left,DOWN
21146,Key.left,UP
21150,Key.left,DOWN
21158,Key.left,UP
21164,Key.left,DOWN
21166,Key.left,UP
21170,Key.left,DOWN
21172,Key.left,UP
21172,Key.right,DOWN
21176,Key.right,UP
21180,Key.left,DOWN
21182,Key.left,UP
21182,Key.right,DOWN
21184,Key.right,UP
21186,Key.left,DOWN
21192,x,DOWN
21198,x,UP
21200,Key.left,UP
21202,Key.left,DOWN
21206,Key.left,UP
21208,Key.left,DOWN
21210,Key.left,UP
