FRAME,KEY,STATUS
23385,Key.right,UP
23385,'d',UP
23415,Key.right,DOWN
23429,Key.right,UP
23438,'d',DOWN
23439,Key.right,DOWN
23446,'d',UP
23448,Key.right,UP
23461,Key.right,DOWN
23466,Key.right,UP
23485,Key.right,DOWN
23494,'d',DOWN
23533,'d',UP
23557,'d',DOWN
23593,'d',UP
23655,'d',DOWN
23677,'d',UP
23726,'d',DOWN
23738,'d',UP
23861,Key.right,UP
23946,Key.right,DOWN
23954,Key.right,UP
24043,Key.right,DOWN
24058,'d',DOWN
24073,'s',DOWN
24099,'s',UP
24109,'s',DOWN
24117,'s',UP
24139,'d',UP
24152,'d',DOWN
24183,'d',UP
24203,'d',DOWN
24211,'d',UP
24249,'d',DOWN
24272,'d',UP
24300,'d',DOWN
24346,'d',UP
24350,Key.right,UP
24972,Key.enter,DOWN
24975,Key.enter,UP
25156,Key.right,DOWN
25300,'d',DOWN
25329,'d',UP
25368,'d',DOWN
25399,'d',UP
25429,Key.right,UP
25455,'d',DOWN
25483,'d',UP
25490,Key.right,DOWN
25522,Key.right,UP
25532,Key.left,DOWN
25597,Key.left,UP
25605,Key.right,DOWN
25610,Key.right,UP
25637,'d',DOWN
25652,Key.right,DOWN
25663,'d',UP
25666,'s',DOWN
25672,'s',UP
25688,Key.right,UP
25707,Key.left,DOWN
25723,Key.left,UP
25727,Key.right,DOWN
25735,'d',DOWN
25777,'d',UP
25813,'d',DOWN
25871,'d',UP
25890,'d',DOWN
25914,'s',DOWN
25915,'d',UP
25922,'s',UP
25929,Key.left,DOWN
25931,Key.right,UP
25955,Key.right,DOWN
25957,Key.left,UP
25965,Key.right,UP
25969,'s',DOWN
25973,'s',UP
25994,Key.left,DOWN
26003,Key.left,UP
26016,Key.left,DOWN
26023,Key.left,UP
26028,Key.right,DOWN
26105,'d',DOWN
26118,'d',UP
26136,Key.right,UP
26179,Key.right,DOWN
26189,'d',DOWN
26195,'d',UP
26226,'d',DOWN
26234,'d',UP
26260,'d',DOWN
26279,'d',UP
26292,Key.right,UP
26391,Key.right,DOWN
26402,Key.right,UP
26422,Key.left,DOWN
26430,Key.left,UP
26479,Key.up,DOWN
26485,Key.up,UP
26521,Key.left,DOWN
26532,Key.left,UP
26617,Key.enter,DOWN
26619,Key.enter,UP
26729,Key.right,DOWN
26879,'d',DOWN
26904,'d',UP
26937,'d',DOWN
26968,'d',UP
26980,Key.right,UP
26991,Key.left,DOWN
27003,Key.left,UP
27013,Key.left,DOWN
27018,Key.left,UP
27038,Key.left,DOWN
27046,Key.left,UP
27061,Key.left,DOWN
27067,Key.left,UP
27084,Key.right,DOWN
27088,Key.right,UP
27108,'d',DOWN
27116,Key.right,DOWN
27141,'d',UP
27148,Key.right,UP
27153,'d',DOWN
27156,Key.right,DOWN
27161,'d',UP
27177,Key.right,UP
27200,Key.left,DOWN
27225,Key.left,UP
27225,Key.right,DOWN
27242,Key.right,UP
27257,Key.left,DOWN
27277,Key.left,UP
27299,Key.right,DOWN
27309,'d',DOWN
27341,'d',UP
27353,Key.right,UP
27363,Key.left,DOWN
27393,Key.left,UP
27402,Key.right,DOWN
27410,Key.right,UP
27422,'d',DOWN
27429,'d',UP
27433,Key.right,DOWN
27448,Key.right,UP
27471,Key.left,DOWN
27501,Key.left,UP
27510,Key.right,DOWN
27520,Key.right,UP
27555,Key.right,DOWN
27568,'d',DOWN
27573,'d',UP
27577,Key.right,UP
27586,Key.right,DOWN
27596,Key.right,UP
27606,Key.left,DOWN
27647,Key.left,UP
27667,Key.right,DOWN
27673,Key.right,UP
27690,Key.right,DOWN
27714,'d',DOWN
27752,'d',UP
27795,'d',DOWN
27808,'d',UP
27845,Key.right,UP
27892,Key.right,DOWN
27910,Key.right,UP
27914,Key.left,DOWN
27933,'d',DOWN
27943,'d',UP
27949,Key.left,UP
28247,Key.enter,DOWN
28250,Key.enter,UP
30407,Key.enter,DOWN
30412,Key.enter,UP
30516,Key.enter,DOWN
30520,Key.enter,UP
30597,Key.right,DOWN
30649,Key.right,UP
30693,Key.right,DOWN
